title,date
짱개들 올림픽 한복입장은 선 넘은거아니냐..,2022.02.05 21:42
지금 큰일낫다.. 블랙클로버 FGT 참여한애들….,2022.02.05 20:09
비밀유지조항까지 있지만!! 그걸 못참고 글올렷다는것은????,2022.02.05 20:03
[2022년 게임업계 청사진은] ⑤펄어비스 … 기존작 서비스 지역 확대.신사업 분야 타진.편집 : 2022-02-05 16:11 (토),2022.02.05 19:33
블랙클로버 FGT!!!!! 비밀유지 있지만!! 글올라왓다!!!,2022.02.05 19:02
쉽다쉬워,2022.02.05 19:01
2023년 주식양도세,2022.02.05 18:04
펄어비스가 약세일수 밖에 없는 이유.. 팩트야..,2022.02.05 17:30
10층 아래에서 매수,2022.02.05 16:44
비트코인 급등,2022.02.05 14:55
웃기지않냐?,2022.02.05 13:09
육개장 한그릇 주이소,2022.02.05 12:45
텐센트 끼고 로얄티 이 정도는 줄 만 하지...,2022.02.05 11:00
형말 믿고 풀베팅해라,2022.02.05 10:58
"평단13.5만원엉아다,,,언제오르노,,?",2022.02.05 10:22
형은 하락추세차트+공매잔고폭증 차트만 찾아다님,2022.02.05 10:18
역대급 폭등전에는 항상 공매잔고가 폭증했었지,2022.02.05 10:14
석열이형이 사드배치한단다ㅋㅋㅋㅋ,2022.02.05 10:14
공매잔고가 말하는 의미,2022.02.05 09:21
여기 육개장 무전취식 하는 사람 있다며,2022.02.05 09:18
여기 육개장 무전취식 하는 사람 있다며,2022.02.05 09:50
육개장 한그릇 주이소,2022.02.05 08:41
공매도 잔고 현황보고,2022.02.05 07:15
유니티 17퍼 떡상하네 ㄷㄷ..,2022.02.05 06:26
와우!! 러벌럭스 개떡상중!!!,2022.02.05 04:27
왠디,2022.02.05 04:21
나스닥! 러벌럭스! 또 떡상중!!,2022.02.05 02:06
육개장 한그릇 주이소,2022.02.05 00:52
어쩐일로 오름?,2022.02.05 00:09
5월쯤 20만 갈 가능성,2022.02.04 23:42
펄퀴들 위메와서 조롱할땐 언제고 ,2022.02.04 23:26
안녕형이다. 오늘금요일이잖아..?,2022.02.04 22:15
작년 11월 18일 도지 찝찝허다고 누차말했는데,2022.02.04 21:55
기사에보니 로얄티 25프로정도 ㄷ ㄷ ㄷ ㄷ ㄷ ㄷ ㄷ ㄷ ㄷ,2022.02.04 19:41
4만에서 개 거품,2022.02.04 19:41
그러고보니.. 형 생일이 다가오네…,2022.02.04 19:33
오늘은 상어도깨비정도 선반영댔다…,2022.02.04 19:30
실적  발표 하면 반토막 나겠네,2022.02.04 19:26
펄어비스는 물적분할 위험없나요?,2022.02.04 18:35
글로벌~월드~,2022.02.04 18:26
오늘 개인 팔고 기관붙었네 또오르겠네 ㅋ,2022.02.04 17:55
엔솔로 빠?던 연기금 다시온다고?,2022.02.04 17:43
장이고 뭐고 하나 빼먹은게 있는데,2022.02.04 16:55
게임산업 웰베이드 레포트,2022.02.04 16:49
외국자본 빠지고,2022.02.04 16:12
시장이  디스코  춤을,2022.02.04 15:52
sang***놈의 새퀴 육계장 마이 쳐묵었나?,2022.02.04 15:49
펄어비스 주가 8월말에 도깨비영상으로 ,2022.02.04 15:34
콴이 팔았다!!!!!!이보다 더 좋은 호재없다 콴반꿀~,2022.02.04 15:27
펄퀴들 위메 ㅈㄴ놀리더니,2022.02.04 15:27
역시... 그래도 난형난제라고 싸우는 것이,2022.02.04 15:26
코스닥 3위 다시 왔네,2022.02.04 15:24
펄퀴들 위메와서 놀리던거,2022.02.04 15:19
왜 게임 엔터 컨텍만 수급이 가것냐,2022.02.04 15:15
아니... 어케 국장이 오르는건 좋은데...,2022.02.04 15:13
육개장 한그릇 주이소,2022.02.04 15:05
오 희망고문 인줄,2022.02.04 14:59
용깨비 증거자료!!,2022.02.04 14:53
나는 쫄보라서,2022.02.04 14:27
근데 드래곤 도깨비 그거….,2022.02.04 14:17
잠수정과 상어도깨비가 컷다….,2022.02.04 14:09
그냥 매수매서 1년 들고가,2022.02.04 14:05
팔고 ,2022.02.04 13:49
캬캬캬캬,2022.02.04 13:44
금방 73600 원  225주  뭐에요?,2022.02.04 13:42
3시까지 쭉~빼보자~,2022.02.04 13:26
안티  특,2022.02.04 13:25
6조가 뉘 집 강아지 이름인가?,2022.02.04 13:21
펄업은 무조건 인내심을 가져야됨,2022.02.04 13:20
빌빌거린다고 징징거리는 애들... 고개를 돌려 넷마블 크래프톤 보고 와라,2022.02.04 13:15
5프로 오르니까 좋탄다 ㅋㅋㅋㅋ ,2022.02.04 13:10
펄어비스로 수익 100% 소회,2022.02.04 13:08
왜 오르나 찾아밧더만!!!,2022.02.04 13:03
형만 믿어라,2022.02.04 13:03
무조건 14는 한번 더 찍는다,2022.02.04 12:59
드디어 움직이는구나 ㅎ,2022.02.04 12:53
티아라,2022.02.04 12:45
형 일어낫다!! ,2022.02.04 12:44
내성이 생긴건지.. 몇천원 떨어져도 별로감이안와..,2022.02.04 12:42
육개장 한그릇 주이소,2022.02.04 12:32
근데 이 주식을 9만초에 손절한사람은 머야?,2022.02.04 12:26
여기주주들 강성이라 거래량 안늠ㅋㅋㅋ,2022.02.04 12:26
진지하게 물어본다,2022.02.04 12:24
10만 밑에선 거저지,2022.02.04 12:23
일희일비 할 것 없음.,2022.02.04 12:23
왜 벌써 올라,2022.02.04 12:22
14만원때 오긴 오는거지 대일이형?,2022.02.04 12:19
와 어제 팔았는데 오르네,2022.02.04 12:14
안판다.,2022.02.04 12:14
주가란 선반영이고 ~~~,2022.02.04 12:10
여기도 주주 은근 강성이라 거래량 늘수가 없음,2022.02.04 12:09
육개장 한그릇 주이소,2022.02.04 12:03
빨리 10층으로 오세요 ,2022.02.04 12:02
JP모건 사행시,2022.02.04 12:00
바닥 고수 입니다 ~~~,2022.02.04 11:59
너무 억울해요..ㅠㅠ,2022.02.04 11:58
9만원때 살수 있는기회 ,2022.02.04 11:57
추매 또 추매,2022.02.04 11:57
발적화 잡아서 겜 엔진도 팔아보자 잘하?,2022.02.04 11:53
** 마지막 탈출 기회다 나락직전,2022.02.04 11:51
모간은 오늘도 무지성공매도치네;;,2022.02.04 11:49
니 ㅃ?ㄷ,2022.02.04 11:49
거래량이 당연히 적지...,2022.02.04 11:49
공매세력 골로 가는거 보고싶다,2022.02.04 11:46
대선토론 할 때마다 겜주 오를텐데,2022.02.04 11:46
올라갈때는 빛의 속도로 간다,2022.02.04 11:42
육개장 한그릇 주이소,2022.02.04 11:41
오늘 12프로 마감하겠네,2022.02.04 11:32
난 8만원에 살 것이다,2022.02.04 11:32
아 주린이들 올라가서 좋겠네 ㅡㅡ...,2022.02.04 11:25
게임주 다시한번 갈듯...,2022.02.04 11:24
뭐 하나만 터져도 날아갈텐데 지금 주가 상관안한다,2022.02.04 11:24
뻘어비스 사고시픈데 아쉽네,2022.02.04 11:23
오늘 왠지 개미팔고 기관외인이 사는느낌,2022.02.04 11:19
15일,2022.02.04 11:18
육개장 한그릇 주이소,2022.02.04 11:18
자살 장려하는 atmp*** 글삭튀충이었네,2022.02.04 11:17
탈출 5프로,2022.02.04 11:13
내가 ~~~뉴규 ~~~~~~~~~~~~~~~,2022.02.04 11:13
지린다,2022.02.04 11:11
바닥 고수 떳따 ~~~~~~~~~~~~~~~,2022.02.04 11:11
콴 팔았네ㅋㅋㅋㅋ확실하네ㅋㅋ,2022.02.04 11:11
이제 나 떵글 좀 써도 되냐???,2022.02.04 11:08
한두번속냐ㅋㅋ 다음주 한 10%떨구려고,2022.02.04 11:07
이래됐든...저래됐든....,2022.02.04 11:05
이상한 주식,2022.02.04 10:57
다금바리(atmp)~ 부시시 일라서 이빨 깔 시간인데~,2022.02.04 10:50
콴 못버티고 팔았구나ㅋㅋㅋㅋㅋㅋ,2022.02.04 10:46
"명실상부한 게임 대장주,",2022.02.04 10:37
주식쉽다쉬워,2022.02.04 10:36
내려갑니다~,2022.02.04 10:25
펄업 종토방 특,2022.02.04 10:24
95층 200만원만 먹고 떠납니다^^,2022.02.04 10:21
절대 저평가 구간.,2022.02.04 10:16
오늘도 펄은 뒷꽁무니 따라가네;,2022.02.04 10:02
12만에 사람 있어요~~~,2022.02.04 10:01
응?,2022.02.04 09:58
"또,기대감?",2022.02.04 09:58
8만 간다 걱정 말아라,2022.02.04 09:57
per  따지는 얘들 특징,2022.02.04 09:57
찬티안티보다 더악질이 글삭튀충임,2022.02.04 09:54
12만8에 1억물려있다,2022.02.04 09:52
붉사 4분기에 나오면,2022.02.04 09:52
게임주가 시장의 관심으로 수급이 좋아지길,2022.02.04 09:51
나이거 14층에서 탔는데 8층가길 바라고있어 8층에서 줍줍하게,2022.02.04 09:50
근데 개 팩트 하나 말해줌?,2022.02.04 09:45
잠좀자라 새기덜 아침부터 형찾네,2022.02.04 09:43
아..,2022.02.04 09:42
유독 펄어비스 종토방엔 정신이상자가 꽤많음,2022.02.04 09:41
일단 익절합니다ㅜㅜ죄송합니다ㅜㅜ,2022.02.04 09:41
아잇 흐르지 않게 지탱좀 해줘 연기금 형,2022.02.04 09:40
오전에 오르다가 오후에 개떡락 한두번이냐,2022.02.04 09:39
풉 ..  저 뉴스 믿냐?  페이스북 27퍼 쳐맞았는데?,2022.02.04 09:39
실적 발표일까지는 추격매수 nope,2022.02.04 09:39
사람찾아요~~!!,2022.02.04 09:36
마니안바랄께,2022.02.04 09:34
지금 공매타이밍,2022.02.04 09:34
바닥 고수다 ~~~,2022.02.04 09:34
9만찍었을때 쳐 들어오지 ㅋㅋㅋ,2022.02.04 09:33
도깨비,2022.02.04 09:32
추격매수 금지,2022.02.04 09:32
15는 가야지,2022.02.04 09:31
아 싸게 줍줍할수 있는 기회 놓치지 마세요,2022.02.04 09:31
쭉쭉 올라라~,2022.02.04 09:28
싸드는 무슨 너네 싸드셔요,2022.02.04 09:27
사드 위험 끝 ,2022.02.04 09:25
공매가 멈췄으니 희망 가져본다,2022.02.04 09:24
중국 리스크와 리턴 포기할 수 없는 이유...,2022.02.04 09:22
희망고문 기무띠,2022.02.04 09:15
위메가 상처야 펄어가 산다,2022.02.04 09:11
오늘이 중요,2022.02.04 09:11
조루비스 안타깝..,2022.02.04 09:10
오늘도 아침발기하고 끝?,2022.02.04 09:07
바닥 잘 다져진거 같은데 이제슬슬,2022.02.04 09:06
기사뜸 대박임,2022.02.04 09:04
맨날 아침에 +2%찍고 1시간뒤 음전하는거,2022.02.04 09:04
"오늘 느낌 좋다, 떡상 가자!!!",2022.02.04 09:03
외국인들 현물 매수좀 혀라~ 국장에,2022.02.04 09:03
뭔데,2022.02.04 09:03
9마넌 깨지는 날~,2022.02.04 09:01
찌라시들이 갑자기 생긴다?,2022.02.04 08:58
와씨 미선물 개폭등!!!!!!!,2022.02.04 08:45
아 오늘도 별 기대가 안되네 상한가쳐도 12만원,2022.02.04 08:45
긍정적 기사 거의 안 올라오다 갑자기 왜?,2022.02.04 08:42
atmpㅋㄱㄱㅋㅋ,2022.02.04 08:42
찬퀴들이 아침부터 기어나왔네...,2022.02.04 08:31
펄만보지말고 넓게봐라,2022.02.04 08:21
적정가 4만원,2022.02.04 08:20
국장에서 봤을때 메타버스 기업들 충분히 키울만하고,2022.02.04 08:19
원합니다~,2022.02.04 08:10
안티들 이제 사드로 안티질못하겠네,2022.02.04 08:09
유니티는 실적좋은데 펄어비스는 뭐??,2022.02.04 08:06
개미들이 원합니다,2022.02.04 07:55
내가 말했지!!!!,2022.02.04 07:19
곧 놀라운 소식이 있다고 한다!,2022.02.04 07:08
오늘은하한가가겄네,2022.02.04 07:06
검사m 도깨비!! 17173어워드 두개부문 수상!!!,2022.02.04 06:51
러벌럭스 시간외 떡상 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022.02.04 06:46
SQQQ로 32% 수익중,2022.02.04 06:36
유니티 떡상~ 메타버스는 온다.,2022.02.04 06:33
17173 상받은거 실하냐????,2022.02.04 05:35
EA 주가 떡상!!!,2022.02.04 05:31
게임주 반등주도,2022.02.04 04:10
더이상 못버티겠다   손,2022.02.04 03:44
블랙클로버 테스트 실시,2022.02.04 02:26
예기 이넘들!!! 우리 대장은 마소다!!!,2022.02.04 01:46
기사떳다!! 내일 떡상 가자,2022.02.04 01:28
좃됫다 내일 8만이네,2022.02.04 01:21
와 테슬라 3프로 넘게 상승,2022.02.04 01:12
와씨.. 메타 20% 꼬라박았네,2022.02.04 01:10
난 왜 지금이 바닥으로 보이지,2022.02.04 00:47
위기에 매수해라 제발,2022.02.04 00:36
윤도사 댓통령되면,2022.02.04 00:35
주식은 기대감으로 사는거다,2022.02.04 00:29
[속보] 중국 사드 추가배치시 문화교류 전면 철회,2022.02.04 00:29
아이고....ㅈㄹ,2022.02.04 00:24
니들맘대로 가지고놀아라,2022.02.04 00:10
개미들이 원합니다,2022.02.04 00:07
친일보다는친중아이가??,2022.02.03 23:20
나스닥 나락간다,2022.02.03 23:08
내 말했다 저 아저씨가 대통령되면,2022.02.03 23:00
청년살린다고,2022.02.03 22:57
신재생 에너지 얘기하는데,2022.02.03 22:52
낼 시끄럽겠네,2022.02.03 22:40
석려리되면끝이네,2022.02.03 22:18
내일 개급등,2022.02.03 22:18
싸드는 북한은 핑계고,2022.02.03 22:13
게임 중국으로의 수출은 꽝,2022.02.03 22:06
너무 고개 숙이고 다니네... 흐....,2022.02.03 22:00
사드 걱정은 안하셔도 되겠네요,2022.02.03 21:59
개미들이 원한다라... ㅋㅋㅋㅋ,2022.02.03 21:58
윤석열씨..ㅋㅋ 대박,2022.02.03 21:56
연말까지 붉은사막에 달려있겠다...싶음.,2022.02.03 21:49
아줌마 잔소리 개잘하네,2022.02.03 21:45
주가는?,2022.02.03 21:42
이재명이 왜 코막고 있노???,2022.02.03 21:41
로블록스 오른다고 우리가 오르더냐,2022.02.03 20:48
거품주. 실적으로 보면 시총 1조도 안되어야 할텐데,2022.02.03 20:46
연기금 형들 주포역할 해주려나,2022.02.03 20:39
11만에 털고 계속 보고있지만..,2022.02.03 19:43
라고 찬티하고싶지만 난찬티 싫다.,2022.02.03 19:38
나도 찬티할래!! 이거어떠냐,2022.02.03 19:30
계속 쭉내리고 말아올리는데,2022.02.03 19:16
오늘 들어왔습니다.,2022.02.03 19:12
6만원까지는 열려있으니 천천히 분할매수 하셈,2022.02.03 19:11
파래진 내 계좌 심금을 울리는 노래 발견,2022.02.03 18:18
기대감만으로 오른종목~,2022.02.03 18:16
블랙클로버 테스트 한다,2022.02.03 18:14
금투나가고,2022.02.03 18:03
15:31분에 4만주가까이 jp모간이 던진거 뭘까?,2022.02.03 18:01
부뉘기가,2022.02.03 18:01
이렇게 꼰두박질 치는데,2022.02.03 17:57
펄어비스 좋은 회사인건 아는데요,2022.02.03 17:53
펄어비스 좋은 회사인건 아는데요,2022.02.03 17:58
월봉 패턴이..,2022.02.03 17:41
펄펄 끓는 용광로,2022.02.03 17:30
개미들 털리고 있다고 글쓰는 놈들이,2022.02.03 17:25
주가방어 -36%,2022.02.03 17:17
11층 사람있어요 ㅠㅠ,2022.02.03 17:06
가격보단 회사,2022.02.03 16:57
오늘 못갔으면 내일 가겠지,2022.02.03 16:56
금리인상 + 개미털기 느낌 확나는데,2022.02.03 16:47
형들~오늘같이 좋은날에~,2022.02.03 16:25
와,2022.02.03 16:20
무슨 주가 방어,2022.02.03 16:10
국장에 지금 싸고 좋은 주식 많지 근데,2022.02.03 16:05
미루는건 상관없는데 잘뽑히기만했으면,2022.02.03 15:58
시간과의 싸움,2022.02.03 15:57
8.5만원까지 흐를거같은데?,2022.02.03 15:51
하다못해 현산도 2프로,2022.02.03 15:49
국뽕마케팅 + 트레일러보다 한참못미치는 불쾌한골짜기 캐릭터,2022.02.03 15:47
수급이 꼬인 날.,2022.02.03 15:47
오늘은 공매 별로 안쳤네,2022.02.03 15:40
오늘도 모건승,2022.02.03 15:37
지랄하고 있네 ...,2022.02.03 15:37
제이콘 10프로 빠져서 여기도 빠지는줄,2022.02.03 15:35
중국 리스크가 너무 큼,2022.02.03 15:34
9짜인데,2022.02.03 15:33
텐센트도 눈치보고 똥줄 타것다,2022.02.03 15:20
햐 개 살구들     좀  올라가는 꼴 을 못 보내  ㆍ썅,2022.02.03 15:18
어디 감히..,2022.02.03 15:16
ㅋㅋ 반등함 줄때 됐네,2022.02.03 15:15
내가 주포라도 9만 깨지기전까진 안올리지,2022.02.03 15:14
휴마에서 딴거 여따 다 꼬라박았네 ㅠ ㅠ,2022.02.03 15:13
ㅇㄹㄱㄱ으 주식ㅆㆍㅂ,2022.02.03 15:09
여긴 대깨들이 너무 많아,2022.02.03 15:09
남들 다 오를때 못오른다? 지옥이지,2022.02.03 15:05
평단 89인데 팔아야되나,2022.02.03 15:05
내일은8자,2022.02.03 15:04
그만떨어져라,2022.02.03 15:00
장이 좋아도 이리떨어짐,2022.02.03 14:59
펄어 보합가려니까,2022.02.03 14:54
공매도를 걱정하는 이유...,2022.02.03 14:52
거지들이 부자걱정 해주는거 웃기긴하지,2022.02.03 14:48
검사모 중국 출시 취소 가능성,2022.02.03 14:36
펄어비스 ‘검은사막 모바일·도깨비’ 중국 가장 기대되는 게임 수상,2022.02.03 14:34
또 엔솔 진단키트만 졸라 사네 근데??,2022.02.03 14:32
개관 차익실현하네,2022.02.03 14:29
지들 ㅈ된거모르고 공매걱정해주네 ㅋㅋㅋㅋ,2022.02.03 14:24
10층 이하부터는 공매도도 부담이 있지...,2022.02.03 14:16
펄어비스 구라쟁이,2022.02.03 14:04
햐 개 살구들     좀  올라가는 꼴 을 못 보내  ㆍ썅,2022.02.03 14:03
`,2022.02.03 13:59
찬티들 아직살아있는거보니,2022.02.03 13:59
장 막판에 끌어올리는거 보니 여기가 바닥이구만,2022.02.03 13:57
공매도 징그럽다,2022.02.03 13:52
오예~~~,2022.02.03 13:51
개  꿀    ㅋㅋㅋ ,2022.02.03 13:50
날아갈것같은 이 기분은 뭐죠 ㅎㅎ,2022.02.03 13:46
펄은 ,2022.02.03 13:41
8만 오면,2022.02.03 13:30
솔직히 윤석열 당선 확정아님? 사드 추가배치 공약했는데,2022.02.03 13:29
윤석열 당선되면,2022.02.03 13:31
운명 의 날 하락 끝   상승 시작  ㅋㅋㅋㅋ ,2022.02.03 13:26
검사모 리스크 상당량 반영된 주가,2022.02.03 13:25
궁금한게 찬퀴들은 왜 알짱거리는거임?,2022.02.03 13:15
진단키트 오르는거 잘 기억해둬라... 영익 5배 오르면,2022.02.03 13:14
궁금한게 안티들은 왜 기웃거리는거임?,2022.02.03 13:13
어째든~,2022.02.03 13:13
개뿔도 모르는 안티 하수들이  ~~~,2022.02.03 13:12
공매 골로 보내자,2022.02.03 13:12
갑자기 왜오르냐,2022.02.03 13:11
펄어비스 바닥이라고 그랬어 ~~~,2022.02.03 13:09
팔만원까지하락. 반대매ㅓ매,2022.02.03 13:09
바로회복 ㅋㅋ,2022.02.03 13:06
펄어비스 분명히 바닥이라고 했습니다 ~~~,2022.02.03 13:05
"대일아,",2022.02.03 13:05
찢재명 될꺼니까 걱정말아,2022.02.03 13:03
누가 당선되건 나에겐 사실 중요하지 않다,2022.02.03 13:03
몇수년동안 게임 하나 못만든거 실화냐?,2022.02.03 13:01
사드논란 재발 위험요소 중국이란 악재,2022.02.03 12:56
펄은 갈수밖에없다. 아무리 흔들어도  펄은결국엔간다,2022.02.03 12:55
역시 지수때매 떨어진건 아니네,2022.02.03 12:54
위에서 U자 만들고 개인에게 물량 떠넘기기..,2022.02.03 12:52
7만원도 좀 비싼거같은데,2022.02.03 12:50
육개장 한그릇 주이소,2022.02.03 12:40
콴반꿀 그것만 기억해라,2022.02.03 12:39
메타는 방구석 찐따다,2022.02.03 12:29
찬티는 완벽한 지수다. Upset list 공개,2022.02.03 12:25
공매도 시한 정하라,2022.02.03 12:20
세 번은 뽑지 말자...,2022.02.03 12:20
"검사모가 중국에서 성공할 수 있다면,",2022.02.03 12:17
실적발표이후에 무언가 발표 해줘야,2022.02.03 12:17
그만내려라,2022.02.03 12:16
"@펄어비스 '검은사막 모바일·도깨비', 중국 게임사이트 기대 게임에 선정. 발행일 : 2022.02.03.11:17",2022.02.03 12:13
ㅋㅋㅋ,2022.02.03 12:11
거품이 아니란게 드러나면,2022.02.03 12:11
뭐야 매출 주당 순이익 다 줄고 있잖아...,2022.02.03 12:11
진짜,2022.02.03 12:09
일할 때,2022.02.03 12:09
인정하자..,2022.02.03 12:06
ㅋㅋ내가 91000간다 했제,2022.02.03 12:04
어휴,2022.02.03 12:04
한국형 사기공매제도의 폐해!!,2022.02.03 12:03
이제 락스타 ?병 트레일러 말고,2022.02.03 12:00
우리가 지금 멍청한 사람 10년 하는거 봤는데;;,2022.02.03 12:00
개미돈 먹깨비 ㅋㅋㅋ,2022.02.03 11:58
크런치를 하던 뭘하던 tga에서 붉사 트레일러 공개 했었어야지,2022.02.03 11:58
찬티들 쏙들어갔노... 형이 말했자나,2022.02.03 11:58
그간 기대감으로 오랜버틴듯~,2022.02.03 11:56
솔직히펄어비스는 다른종목떨어질때,2022.02.03 11:52
연말까지 알박는다,2022.02.03 11:49
윤씨 당선되면  머다???사드배치 중국진출나락,2022.02.03 11:47
낄낄낄 메타버스거품 터지는중 크래프톤,2022.02.03 11:44
하… 12층까지 왓는데,2022.02.03 11:44
진단키트주: 펄어비스 아직 손절안햇노,2022.02.03 11:43
평단 103000원이면 양호한가요?,2022.02.03 11:42
중국은 잊어라,2022.02.03 11:36
계좌 하나 더 파서 월급때마다 추매해야겠다,2022.02.03 11:32
지수오를때 모른척하는게 펄어비스,2022.02.03 11:32
공매도 간담 서늘.,2022.02.03 11:31
쉽지 않네요,2022.02.03 11:31
붉은사막 출시일 유출됫다,2022.02.03 11:26
오늘 5퍼 이상 빼고 시원하게 내일 공매금지 가자,2022.02.03 11:24
펄펄 날아라 ,2022.02.03 11:23
너네 펄어비 자회사 ccp게임즈가 vr 기대주인지는 모르지?,2022.02.03 11:22
아,2022.02.03 11:22
펄어비스는 항상 연초가 힘듬.,2022.02.03 11:21
분명 경고 드렸지요? 중국 출시 못한다고^^,2022.02.03 11:19
나는 여기 몰빵 합니다.,2022.02.03 11:19
58000원은 온다.,2022.02.03 11:16
근데 판호 왠지 느낌이 쎄하다.,2022.02.03 11:16
주가가 떨어지면,2022.02.03 11:14
지금까지 승률 100%,2022.02.03 11:14
출시된지 몇년 지난 검사모를 저번주부터 시작해봤다,2022.02.03 11:14
야 펄 8만떨어질까?,2022.02.03 11:13
개미만 판다는 애들은 거래량 못보는거냐,2022.02.03 11:13
실적발표이후 떨어지면 또 줍는다,2022.02.03 11:10
설마,2022.02.03 11:07
이정도면 시장에서 검사모 중국 출시 못한다고 보는거 같네,2022.02.03 11:06
새로운시대,2022.02.03 11:04
공매도 ㅅㅂ,2022.02.03 11:02
거래만봐도,2022.02.03 11:01
쥐포   이 개    당나귀? 야 ,2022.02.03 11:01
이쯤되면 회사랑 공매랑 같은팀아니냐 ㅋㅋ,2022.02.03 11:00
"공매도와의 악연,",2022.02.03 10:59
이번주나 담주,2022.02.03 10:58
2023년 말 게임 세계 1위!,2022.02.03 10:58
거품이 꼈어도 시총이 낮아질수록,2022.02.03 10:57
뉴스 뜸 근데 주가에 영향없을듯,2022.02.03 10:55
하여간 이름부터 ㅈㄴ 맘에 안들었음,2022.02.03 10:53
대일이형 이거 단타 개미들이랑 기관들이 차트 개박아놨어,2022.02.03 10:50
뉴스뜸 3분전에,2022.02.03 10:50
담주면  이제다신 9층안와 돔황챠 ~!!!,2022.02.03 10:49
근데 이 좋은 장에 왜 내리는건가요?,2022.02.03 10:48
윤석열 또라이때문에,2022.02.03 10:47
대일이 뭐하냐,2022.02.03 10:46
대일이형.. 종토방 보고 계시죠?,2022.02.03 10:46
올해는,2022.02.03 10:45
제2의 데브구만,2022.02.03 10:42
밑에 쌓아놓으니까 계속 팔아대네 ㅋㅋ,2022.02.03 10:42
아 개웃긴다 ㅋㅋ 육개장먹으러 왔다고 하면 개같이 달려들었는데,2022.02.03 10:41
카운팅 스타~ 밤하늘의 퍼어얼~ 어비스 어비스~~,2022.02.03 10:39
대일아,2022.02.03 10:39
아~~~시바견,2022.02.03 10:37
걱정마 애들아... 위메이드 10만간다.,2022.02.03 10:36
걱정마 애들아... 위메이드 10만간다.,2022.02.03 10:38
펄어비스 나락가는모습,2022.02.03 10:34
천하의 개 스레기잡주네,2022.02.03 10:33
형님덜 오랜만!! 9만원 온다고 한 아이야 ,2022.02.03 10:31
남들 다 오를때 못오른다? 지옥입갤ㅋㅋ,2022.02.03 10:31
돈복사 버그 알아냄,2022.02.03 10:29
하 92000또오네..,2022.02.03 10:28
2022년도 펄어 삼재냐?,2022.02.03 10:25
평단오면 다털고 뒤도 안돌아본다,2022.02.03 10:23
그만떨궈...아파...,2022.02.03 10:22
아씌...,2022.02.03 10:22
그래서 붉은사막 영상공개나 출시 언제하냐?,2022.02.03 10:22
햐 개 살구들   ,2022.02.03 10:21
이 새퀴 미?네,2022.02.03 10:21
진짜 펄어 ㅂㅅ가 맞다,2022.02.03 10:19
파란불 미쳤냐!!! 써글..,2022.02.03 10:19
중국뭍은건,2022.02.03 10:18
주가는 파란사막이네,2022.02.03 10:18
"악재가 온통 반영된 가격,",2022.02.03 10:17
지금 하락 이유,2022.02.03 10:14
오늘같은 불장에 파란색이 있다고 해서 들어와봤습니다.,2022.02.03 10:13
붉은사막 출시 가까워지면 2연상한다,2022.02.03 10:10
그래도 노무라,2022.02.03 10:09
씹찬티지만 너무한다..,2022.02.03 10:08
찬티들 불쌍하노...,2022.02.03 10:08
아니 니가 최고야?,2022.02.03 10:07
넘하네 SIPAL,2022.02.03 10:07
힘없쮸 큰일났쮸 ㅋㅋㅋ,2022.02.03 10:06
음봉갑니다,2022.02.03 10:04
장난치냐,2022.02.03 10:02
에코비앰을사지,2022.02.03 10:00
인제는,2022.02.03 10:00
94800 3천입성,2022.02.03 09:58
형들은 몇 층? 나만 물렸나..,2022.02.03 09:55
육개장 한그릇 주이소,2022.02.03 09:53
지수가 3퍼나오르는데,2022.02.03 09:53
Kimm이 찬티해라 왜 안티하노,2022.02.03 09:51
CJ가 넷마블 팔고 펄어비스 살지 모름,2022.02.03 09:46
갈자리서 존나비비고 못가네,2022.02.03 09:42
펄어비스 바닥이다 바닥 ~~~,2022.02.03 09:39
오늘,2022.02.03 09:37
86000,2022.02.03 09:33
왜 국장 여는 타이밍에,2022.02.03 09:31
다들 진정해요...,2022.02.03 09:31
ㅋㅋㅋ 이미 노무라한테는 풀렸나 보네 정보가,2022.02.03 09:28
아오 ㄱㅅ들 좀 오르게냅둬라,2022.02.03 09:21
펄퀴들 놀릴때가 생각나는구나,2022.02.03 09:15
이미 러시아의 공격은 시작됐다,2022.02.03 09:13
ㅋㅋ오르긴 개뿔,2022.02.03 09:13
희망고문기무띠,2022.02.03 09:12
ㅋㅋㅋ 급하게 매도벽 만든거봐 ㅋㅋ,2022.02.03 09:12
오늘 무조건 파란빛,2022.02.03 09:08
육개장 한그릇 주이소,2022.02.03 09:06
개잡주네ㅋㅋㅋ,2022.02.03 09:06
갭떳다 튀라했다 ㅋㅋ,2022.02.03 09:01
실적좋은 위메이드로 대피,2022.02.03 08:58
오늘은-5%정도 빼겠군ㅋ,2022.02.03 08:45
ㅎㄷㄷ,2022.02.03 08:43
"미장 페이팔-25%,페이스북-20%",2022.02.03 08:42
저런 장난질치는거보면,2022.02.03 08:41
장난치지마라진짜ㅠㅠ,2022.02.03 08:41
형 다시 입성하기로 햇다,2022.02.03 08:13
메타 로블록스 떡락,2022.02.03 07:54
다른것보다걱정되는게,2022.02.03 07:53
밤하늘의 펄,2022.02.03 07:20
[삭제된 게시물의 답글]메타 미국장에서 시간외 폭락,2022.02.03 07:28
떡락,2022.02.03 04:24
검사m유저는..적응이..,2022.02.03 02:40
